filter,frequency_hz,gain_db,model
Pasa bajos,277.9889397891099,-0.0001548804867459407,Butterworth analog order 4
Pasa bajos,278.7907106690773,-0.00015849033313352192,Butterworth analog order 4
Pasa bajos,279.59479400271476,-0.00016218431372644012,Butterworth analog order 4
Pasa bajos,280.4011964595604,-0.0001659643893622861,Butterworth analog order 4
Pasa bajos,281.2099247283896,-0.00016983256656759972,Butterworth analog order 4
Pasa bajos,282.0209855172688,-0.00017379089862955965,Butterworth analog order 4
Pasa bajos,282.8343855536122,-0.0001778414866831177,Butterworth analog order 4
Pasa bajos,283.6501315842363,-0.00018198648082997173,Butterworth analog order 4
Pasa bajos,284.4682303754173,-0.00018622808127684174,Butterworth analog order 4
Pasa bajos,285.28868871294645,-0.00019056853950462195,Butterworth analog order 4
Pasa bajos,286.11151340218674,-0.0001950101594626235,Butterworth analog order 4
Pasa bajos,286.93671126812814,-0.00019955529878308716,Butterworth analog order 4
Pasa bajos,287.76428915544597,-0.00020420637005550495,Butterworth analog order 4
Pasa bajos,288.594253928557,-0.00020896584207203155,Butterworth analog order 4
Pasa bajos,289.4266124716752,-0.00021383624116935192,Butterworth analog order 4
Pasa bajos,290.2613716888708,-0.0002188201525483913,Butterworth analog order 4
Pasa bajos,291.0985385041264,-0.00022392022165865992,Butterworth analog order 4
Pasa bajos,291.93811986139457,-0.000229139155591301,Butterworth analog order 4
Pasa bajos,292.7801227246558,-0.00023447972452327563,Butterworth analog order 4
Pasa bajos,293.6245540779751,-0.00023994476318664693,Butterworth analog order 4
Pasa bajos,294.4714209255617,-0.00024553717236200134,Butterworth analog order 4
Pasa bajos,295.3207302918261,-0.0002512599204345822,Butterworth analog order 4
Pasa bajos,296.17248922143796,-0.0002571160449572047,Butterworth analog order 4
Pasa bajos,297.0267047793855,-0.0002631086542633491,Butterworth analog order 4
Pasa bajos,297.8833840510337,-0.00026924092911404044,Butterworth analog order 4
Pasa bajos,298.7425341421829,-0.00027551612439683876,Butterworth analog order 4
Pasa bajos,299.604162179128,-0.0002819375708364382,Butterworth analog order 4
Pasa bajos,300.4682753087169,-0.00028850867677377443,Butterworth analog order 4
Pasa bajos,301.33488069841087,-0.00029523292996831734,Butterworth analog order 4
Pasa bajos,302.2039855363437,-0.00030211389945055257,Butterworth analog order 4
Pasa bajos,303.0755970313799,-0.0003091552374082601,Butterworth analog order 4
Pasa bajos,303.9497224131769,-0.0003163606811374515,Butterworth analog order 4
Pasa bajos,304.8263689322432,-0.0003237340550165008,Butterworth analog order 4
Pasa bajos,305.7055438599993,-0.00033127927252372204,Butterworth analog order 4
Pasa bajos,306.5872544888379,-0.0003390003383437226,Butterworth analog order 4
Pasa bajos,307.47150813218354,-0.0003469013504497024,Butterworth analog order 4
Pasa bajos,308.3583121245548,-0.0003549865023169655,Butterworth analog order 4
Pasa bajos,309.2476738216245,-0.000363260085123957,Butterworth analog order 4
Pasa bajos,310.1396006002796,-0.00037172649002954793,Butterworth analog order 4
Pasa bajos,311.03409985868416,-0.00038039021051403636,Butterworth analog order 4
Pasa bajos,311.9311790163397,-0.0003892558447433635,Butterworth analog order 4
Pasa bajos,312.83084551414686,-0.00039832809802887645,Butterworth analog order 4
Pasa bajos,313.73310681446765,-0.00040761178530645474,Butterworth analog order 4
Pasa bajos,314.6379704011858,-0.0004171118336986545,Butterworth analog order 4
Pasa bajos,315.5454437797709,-0.0004268332851212978,Butterworth analog order 4
Pasa bajos,316.45553447733977,-0.00043678129896055034,Butterworth analog order 4
Pasa bajos,317.36825004271776,-0.0004469611548089182,Butterworth analog order 4
Pasa bajos,318.28359804650347,-0.000457378255267884,Butterworth analog order 4
Pasa bajos,319.2015860811301,-0.0004680381288007929,Butterworth analog order 4
Pasa bajos,320.12222176092877,-0.00047894643268421035,Butterworth analog order 4
Pasa bajos,321.0455127221921,-0.0004901089559806094,Butterworth analog order 4
Pasa bajos,321.97146662323627,-0.0005015316226307566,Butterworth analog order 4
Pasa bajos,322.90009114446633,-0.0005132204945886537,Butterworth analog order 4
Pasa bajos,323.831393988439,-0.0005251817750221854,Butterworth analog order 4
Pasa bajos,324.76538287992565,-0.0005374218116248056,Butterworth analog order 4
Pasa bajos,325.7020655659783,-0.0005499470999582235,Butterworth analog order 4
Pasa bajos,326.6414498159925,-0.0005627642869080712,Butterworth analog order 4
Pasa bajos,327.5835434217722,-0.0005758801742043386,Butterworth analog order 4
Pasa bajos,328.52835419759464,-0.0005893017220287649,Butterworth analog order 4
Pasa bajos,329.4758899802739,-0.0006030360526995497,Butterworth analog order 4
Pasa bajos,330.4261586292278,-0.0006170904544478594,Butterworth analog order 4
Pasa bajos,331.37916802654223,-0.0006314723852842057,Butterworth analog order 4
Pasa bajos,332.33492607703545,-0.0006461894769479572,Butterworth analog order 4
Pasa bajos,333.29344070832553,-0.0006612495389534939,Butterworth analog order 4
Pasa bajos,334.25471987089514,-0.0006766605627214395,Butterworth analog order 4
Pasa bajos,335.2187715381577,-0.0006924307258258472,Butterworth analog order 4
Pasa bajos,336.1856037065225,-0.0007085683963216612,Butterworth analog order 4
Pasa bajos,337.155224395463,-0.0007250821371707931,Butterworth analog order 4
Pasa bajos,338.12764164758215,-0.0007419807107976835,Butterworth analog order 4
Pasa bajos,339.1028635286784,-0.0007592730837136041,Butterworth analog order 4
Pasa bajos,340.0808981278143,-0.0007769684312704719,Butterworth analog order 4
Pasa bajos,341.0617535573825,-0.0007950761425364706,Butterworth analog order 4
Pasa bajos,342.0454379531731,-0.0008136058252529916,Butterworth analog order 4
Pasa bajos,343.03195947444186,-0.0008325673109249856,Butterworth analog order 4
Pasa bajos,344.02132630397625,-0.0008519706600495614,Butterworth analog order 4
Pasa bajos,345.0135466481653,-0.0008718261674095562,Butterworth analog order 4
Pasa bajos,346.00862873706683,-0.0008921443675584276,Butterworth analog order 4
Pasa bajos,347.00658082447467,-0.0009129360403855814,Butterworth analog order 4
Pasa bajos,348.0074111879891,-0.0009342122168190524,Butterworth analog order 4
Pasa bajos,349.01112812908406,-0.0009559841846809886,Butterworth analog order 4
Pasa bajos,350.01773997317673,-0.000978263494655453,Butterworth analog order 4
Pasa bajos,351.02725506969637,-0.001001061966406178,Butterworth analog order 4
Pasa bajos,352.0396817921526,-0.0010243916948385078,Butterworth analog order 4
Pasa bajos,353.05502853820684,-0.001048265056493012,Butterworth analog order 4
Pasa bajos,354.07330372974087,-0.0010726947161093772,Butterworth analog order 4
Pasa bajos,355.09451581292564,-0.0010976936333316634,Butterworth analog order 4
Pasa bajos,356.1186732582935,-0.0011232750695424195,Butterworth analog order 4
Pasa bajos,357.14578456080693,-0.0011494525949221257,Butterworth analog order 4
Pasa bajos,358.17585823992954,-0.0011762400955922208,Butterworth analog order 4
Pasa bajos,359.208902839697,-0.0012036517809960582,Butterworth analog order 4
Pasa bajos,360.24492692878624,-0.0012317021913934053,Butterworth analog order 4
Pasa bajos,361.28393910058924,-0.0012604062055726838,Butterworth analog order 4
Pasa bajos,362.3259479732826,-0.0012897790487057569,Butterworth analog order 4
Pasa bajos,363.37096218989836,-0.001319836300420528,Butterworth analog order 4
Pasa bajos,364.4189904183977,-0.0013505939030325604,Butterworth analog order 4
Pasa bajos,365.4700413517415,-0.001382068169968545,Butterworth analog order 4
Pasa bajos,366.5241237079626,-0.0014142757944221713,Butterworth analog order 4
Pasa bajos,367.5812462302387,-0.0014472338581585334,Butterworth analog order 4
Pasa bajos,368.6414176869632,-0.0014809598405539218,Butterworth analog order 4
Pasa bajos,369.7046468718205,-0.001515471627843081,Butterworth analog order 4
Pasa bajos,370.7709426038573,-0.0015507875225624045,Butterworth analog order 4
Pasa bajos,371.8403137275551,-0.0015869262532556788,Butterworth analog order 4
Pasa bajos,372.91276911290555,-0.0016239069843430832,Butterworth analog order 4
Pasa bajos,373.9883176554827,-0.0016617493262605627,Butterworth analog order 4
Pasa bajos,375.0669682765169,-0.001700473345834918,Butterworth analog order 4
Pasa bajos,376.1487299229695,-0.0017400995768763463,Butterworth analog order 4
Pasa bajos,377.23361156760524,-0.0017806490310338335,Butterworth analog order 4
Pasa bajos,378.32162220906923,-0.0018221432089018962,Butterworth analog order 4
Pasa bajos,379.4127708719602,-0.0018646041113633102,Butterworth analog order 4
Pasa bajos,380.5070666069044,-0.0019080542512219195,Butterworth analog order 4
Pasa bajos,381.60451849063287,-0.0019525166651034192,Butterworth analog order 4
Pasa bajos,382.7051356260552,-0.0019980149255991236,Butterworth analog order 4
Pasa bajos,383.8089271423354,-0.0020445731537280343,Butterworth analog order 4
Pasa bajos,384.9159021949681,-0.002092216031671976,Butterworth analog order 4
Pasa bajos,386.0260699658529,-0.002140968815789676,Butterworth analog order 4
Pasa bajos,387.13943966337285,-0.002190857349978377,Butterworth analog order 4
Pasa bajos,388.2560205224695,-0.0022419080792827756,Butterworth analog order 4
Pasa bajos,389.3758218047187,-0.0022941480638671388,Butterworth analog order 4
Pasa bajos,390.4988527984095,-0.0023476049932909223,Butterworth analog order 4
Pasa bajos,391.6251228186195,-0.0024023072011101865,Butterworth analog order 4
Pasa bajos,392.75464120729293,-0.0024582836798367758,Butterworth analog order 4
Pasa bajos,393.8874173333181,-0.0025155640962013764,Butterworth analog order 4
Pasa bajos,395.02346059260395,-0.0025741788068373043,Butterworth analog order 4
Pasa bajos,396.1627804081598,-0.0026341588742414537,Butterworth analog order 4
Pasa bajos,397.3053862301729,-0.0026955360831900322,Butterworth analog order 4
Pasa bajos,398.4512875360854,-0.002758342957455886,Butterworth analog order 4
Pasa bajos,399.6004938306751,-0.0028226127769683997,Butterworth analog order 4
Pasa bajos,400.753014646133,-0.002888379595349608,Butterworth analog order 4
Pasa bajos,401.9088595421432,-0.002955678257839222,Butterworth analog order 4
Pasa bajos,403.0680381059604,-0.00302454441965122,Butterworth analog order 4
Pasa bajos,404.23055995249183,-0.003095014564762205,Butterworth analog order 4
Pasa bajos,405.396434724376,-0.0031671260251008595,Butterworth analog order 4
Pasa bajos,406.56567209206116,-0.003240917000217837,Butterworth analog order 4
Pasa bajos,407.73828175388826,-0.003316426577373601,Butterworth analog order 4
Pasa bajos,408.91427343616965,-0.003393694752113926,Butterworth analog order 4
Pasa bajos,410.09365689327,-0.0034727624493168983,Butterworth analog order 4
Pasa bajos,411.27644190768797,-0.003553671544696265,Butterworth analog order 4
Pasa bajos,412.4626382901352,-0.0036364648868453227,Butterworth analog order 4
Pasa bajos,413.6522558796207,-0.003721186319750249,Butterworth analog order 4
Pasa bajos,414.845304543531,-0.003807880705835906,Butterworth analog order 4
Pasa bajos,416.04179417771047,-0.0038965939495472996,Butterworth analog order 4
Pasa bajos,417.2417347065464,-0.003987373021459337,Butterworth analog order 4
Pasa bajos,418.4451360830493,-0.004080265982945119,Butterworth analog order 4
Pasa bajos,419.652008288936,-0.004175322011422442,Butterworth analog order 4
Pasa bajos,420.86236133471283,-0.004272591426163444,Butterworth analog order 4
Pasa bajos,422.07620525975705,-0.004372125714702538,Butterworth analog order 4
Pasa bajos,423.2935501324025,-0.004473977559851721,Butterworth analog order 4
Pasa bajos,424.514406050022,-0.004578200867348801,Butterworth analog order 4
Pasa bajos,425.7387831391097,-0.0046848507940994225,Butterworth analog order 4
Pasa bajos,426.96669155536773,-0.004793983777113731,Butterworth analog order 4
Pasa bajos,428.19814148378873,-0.004905657563076417,Butterworth analog order 4
Pasa bajos,429.4331431387406,-0.005019931238602775,Butterworth analog order 4
Pasa bajos,430.67170676405186,-0.005136865261194832,Butterworth analog order 4
Pasa bajos,431.9138426330948,-0.005256521490875937,Butterworth analog order 4
Pasa bajos,433.15956104887334,-0.005378963222597999,Butterworth analog order 4
Pasa bajos,434.40887234410707,-0.005504255219339025,Butterworth analog order 4
Pasa bajos,435.66178688131566,-0.005632463745995849,Butterworth analog order 4
Pasa bajos,436.91831505290764,-0.005763656604023504,Butterworth analog order 4
Pasa bajos,438.1784672812646,-0.00589790316687697,Butterworth analog order 4
Pasa bajos,439.4422540188283,-0.006035274416276351,Butterworth analog order 4
Pasa bajos,440.7096857481876,-0.0061758429792576255,Butterworth analog order 4
Pasa bajos,441.98077298216367,-0.006319683166120804,Butterworth analog order 4
Pasa bajos,443.25552626390004,-0.006466871009191453,Butterworth analog order 4
Pasa bajos,444.53395616694854,-0.006617484302513221,Butterworth analog order 4
Pasa bajos,445.81607329535575,-0.0067716026423922625,Butterworth analog order 4
Pasa bajos,447.10188828375345,-0.0069293074689122675,Butterworth analog order 4
Pasa bajos,448.3914117974454,-0.007090682108357453,Butterworth analog order 4
Pasa bajos,449.6846545324959,-0.007255811816623734,Butterworth analog order 4
Pasa bajos,450.98162721581923,-0.007424783823597033,Butterworth analog order 4
Pasa bajos,452.2823406052666,-0.007597687378543345,Butterworth analog order 4
Pasa bajos,453.5868054897181,-0.007774613796540747,Butterworth analog order 4
Pasa bajos,454.89503268917116,-0.007955656505944073,Butterworth analog order 4
Pasa bajos,456.20703305482846,-0.00814091109693379,Butterworth analog order 4
Pasa bajos,457.522817469191,-0.00833047537115822,Butterworth analog order 4
Pasa bajos,458.8423968461465,-0.008524449392524693,Butterworth analog order 4
Pasa bajos,460.1657821310603,-0.008722935539078413,Butterworth analog order 4
Pasa bajos,461.49298430086657,-0.008926038556121299,Butterworth analog order 4
Pasa bajos,462.8240143641575,-0.009133865610491398,Butterworth analog order 4
Pasa bajos,464.15888336127773,-0.009346526346059715,Butterworth analog order 4
Pasa bajos,465.49760236441404,-0.009564132940493608,Butterworth analog order 4
Pasa bajos,466.840182477686,-0.009786800163304207,Butterworth analog order 4
Pasa bajos,468.1866348372412,-0.010014645435175025,Butterworth analog order 4
Pasa bajos,469.53697061134505,-0.010247788888640565,Butterworth analog order 4
Pasa bajos,470.8912010004745,-0.010486353430122962,Butterworth analog order 4
Pasa bajos,472.2493372374111,-0.010730464803366653,Butterworth analog order 4
Pasa bajos,473.61139058733255,-0.010980251654274503,Butterworth analog order 4
Pasa bajos,474.9773723479086,-0.011235845597208796,Butterworth analog order 4
Pasa bajos,476.3472938493936,-0.011497381282785862,Butterworth analog order 4
Pasa bajos,477.721166454719,-0.011764996467163258,Butterworth analog order 4
Pasa bajos,479.0990015595906,-0.012038832082877558,Butterworth analog order 4
Pasa bajos,480.4808105925807,-0.012319032311282105,Butterworth analog order 4
Pasa bajos,481.8666050152245,-0.012605744656568692,Butterworth analog order 4
Pasa bajos,483.25639632211266,-0.012899120021452819,Butterworth analog order 4
Pasa bajos,484.65019604098995,-0.01319931278454053,Butterworth analog order 4
Pasa bajos,486.0480157328492,-0.013506480879407558,Butterworth analog order 4
Pasa bajos,487.4498669920258,-0.01382078587541979,Butterworth analog order 4
Pasa bajos,488.85576144629687,-0.014142393060375295,Butterworth analog order 4
Pasa bajos,490.26571075697547,-0.014471471524945196,Butterworth analog order 4
Pasa bajos,491.6797266190082,-0.014808194248981483,Butterworth analog order 4
Pasa bajos,493.0978207610725,-0.015152738189740809,Butterworth analog order 4
Pasa bajos,494.5200049456719,-0.01550528437204847,Butterworth analog order 4
Pasa bajos,495.94629096923654,-0.015866017980428783,Butterworth analog order 4
Pasa bajos,497.3766906622199,-0.016235128453285477,Butterworth analog order 4
Pasa bajos,498.81121588919495,-0.016612809579136557,Butterworth analog order 4
Pasa bajos,500.2498785489558,-0.016999259594923023,Butterworth analog order 4
Pasa bajos,501.6926905746143,-0.017394681286547125,Butterworth analog order 4
Pasa bajos,503.13966393369964,-0.017799282091505518,Butterworth analog order 4
Pasa bajos,504.59081062825805,-0.018213274203848877,Butterworth analog order 4
Pasa bajos,506.0461426949504,-0.018636874681360063,Butterworth analog order 4
Pasa bajos,507.5056722051548,-0.019070305555087354,Butterworth analog order 4
