t_s,p_Pa,L_fast_dB_SPL
0.077375,6.86212815039e-05,5.38324507265
0.0775,9.92162126893e-05,5.40975097314
0.077625,7.06090323099e-05,5.4209644195
0.07775,9.93935526544e-05,5.44731352948
0.077875,5.13203522417e-05,5.45112478947
0.078,0.000106715206544,5.48189942322
0.078125,2.03500051805e-05,5.4788294448
0.07825,3.39544018076e-05,5.47803196678
0.078375,2.48485331358e-05,5.47558854613
0.0785,-8.81717032677e-07,5.47124799485
0.078625,3.73742066176e-05,5.47120779391
0.07875,-4.15652758457e-05,5.47218612709
0.078875,-1.88821342449e-05,5.46894160652
0.079,-1.22487180075e-05,5.46506126153
0.079125,-7.67528364806e-05,5.4788616361
0.07925,-4.34762671682e-05,5.48032993681
0.079375,-0.000104706546871,5.50957434016
0.0795,-7.30754910102e-05,5.52151359857
0.079625,-7.39108760717e-05,5.53378089914
0.07975,-0.000105805483981,5.56331338918
0.079875,-4.8027100829e-05,5.56592445165
0.08,-8.00058000969e-06,5.56177451796
0.080125,-6.68776572792e-05,5.5709103977
0.08025,-6.26338031183e-05,5.57836734083
0.080375,-4.26741195708e-05,5.57949657448
0.0805,-5.27138142657e-05,5.58349857311
0.080625,-2.38709274221e-05,5.58086660722
0.08075,-4.25903091315e-05,5.58197124723
0.080875,-5.73504786176e-05,5.58749847738
0.081,-2.90107863387e-05,5.58568008505
0.081125,1.3128175553e-05,5.58185445677
0.08125,1.95689999411e-05,5.57866187728
0.081375,4.88791248823e-05,5.58149626759
0.0815,1.50379391383e-05,5.57783273684
0.081625,7.38185075833e-05,5.58984555048
0.08175,5.88399586002e-05,5.59587270792
0.081875,9.82015331734e-05,5.62031373735
0.082,6.62695711083e-05,5.62902905383
0.082125,5.72753816632e-05,5.63442450774
0.08225,1.98699066911e-05,5.63125330521
0.082375,5.3836096031e-05,5.63551104788
0.0825,3.85953835471e-05,5.63558625021
0.082625,3.86052231454e-05,5.63566362793
0.08275,2.81528501394e-05,5.63367195197
0.082875,4.05725566548e-05,5.63421322253
0.083,-1.22522379738e-05,5.63031586083
0.083125,3.78856611113e-05,5.63023524047
0.08325,1.01784995704e-05,5.6262000967
0.083375,1.25442211335e-05,5.62232508683
0.0835,-2.82516037879e-05,5.6203572121
0.083625,-6.93805262097e-05,5.63032510986
0.08375,-5.50431301102e-06,5.62607217918
0.083875,-5.3835656169e-05,5.63034003784
0.084,-8.2453347525e-05,5.64614899681
0.084125,-0.00010184052119,5.67240011881
0.08425,-4.40599995523e-05,5.67376545054
0.084375,-4.9666224874e-05,5.67667228362
0.0845,-4.81696763047e-05,5.67914457491
0.084625,-9.41670448235e-05,5.70077483867
0.08475,-7.43296602907e-05,5.71255252408
0.084875,-2.35033426295e-05,5.70981972426
0.085,-4.15143756234e-05,5.71050142322
0.085125,-2.4249073984e-05,5.70787320909
0.08525,-5.32366083093e-05,5.7117937196
0.085375,-1.87066446043e-05,5.70847101606
0.0855,-5.63935616891e-05,5.71339828694
0.085625,1.65087766251e-05,5.70984965522
0.08575,-4.02085349802e-05,5.71022036022
0.085875,-3.82448069546e-06,5.70592007947
0.086,3.77587029183e-05,5.70573792233
0.086125,2.41675131366e-05,5.70310006381
0.08625,3.54296944375e-05,5.70242303899
0.086375,5.20250750568e-05,5.70598195651
0.0865,6.55547815325e-05,5.71416827178
0.086625,0.000103940267674,5.74119592845
0.08675,6.99543069621e-05,5.75100255027
0.086875,5.89364434878e-05,5.75668514389
0.087,0.000106474733374,5.78493602807
0.087125,9.54137340607e-05,5.8066167109
0.08725,5.21186660297e-05,5.81001623047
0.087375,4.97097706751e-05,5.81271164467
0.0875,0.000135490257859,5.8603544814
0.087625,7.31338437801e-05,5.87105647356
0.08775,4.46205098049e-05,5.87230627642
0.087875,-3.09019153597e-06,5.86799016528
0.088,5.05975035599e-06,5.86371923117
0.088125,-4.50433608065e-05,5.86508509734
0.08825,-5.77910417377e-05,5.87013255954
0.088375,-2.6164178445e-05,5.86771379705
0.0885,-3.12130645689e-05,5.86611057067
0.088625,-9.21438842862e-05,5.88559474624
0.08875,-2.46824202916e-05,5.88295816737
0.088875,-6.05518258626e-05,5.88888088007
0.089,-0.000113857294178,5.92067617125
0.089125,-7.01464570942e-05,5.92998542389
0.08925,-7.68899366525e-05,5.94200550209
0.089375,-5.39822060956e-05,5.94571336751
0.0895,-3.53306093478e-05,5.94481788891
0.089625,-3.64990951961e-05,5.94415487685
0.08975,-7.32407343428e-05,5.95461293404
0.089875,-4.08201463141e-05,5.95486196604
0.09,-1.15894500116e-05,5.95088932865
0.090125,-3.14247549954e-05,5.94927071644
0.09025,-3.38608339048e-05,5.94809188107
0.090375,-4.91861201571e-05,5.95042443337
0.0905,2.77391493683e-05,5.94820463112
0.090625,7.92709347043e-06,5.94403520261
0.09075,3.11796351108e-05,5.9423785033
0.090875,4.17468652761e-05,5.94285182532
0.091,7.04712281066e-05,5.95221752047
0.091125,7.95146262522e-05,5.96528234397
0.09125,3.92697431236e-05,5.96517892588
0.091375,9.42129474213e-05,5.98518194125
0.0915,7.95111333761e-05,5.99811388079
0.091625,0.00013040418398,6.03994545469
0.09175,0.000118611338999,6.07347330655
0.091875,9.11095959617e-05,6.09134356866
0.092,7.28510229454e-05,6.10115759659
0.092125,4.87142067225e-05,6.10313616253
0.09225,8.08766917684e-05,6.11618742435
0.092375,5.18673237015e-05,6.11898538571
0.0925,2.30097732661e-05,6.1160478325
0.092625,-1.21752238574e-05,6.11209868333
0.09275,4.35154690513e-05,6.11278804769
0.092875,1.82747906519e-05,6.10933291916
0.093,-2.34850876816e-05,6.10645727529
0.093125,-2.06841234553e-05,6.10325330248
0.09325,-4.64148751341e-05,6.10464681375
0.093375,-1.7439855752e-05,6.10111393805
0.0935,-9.83658475639e-05,6.12248870048
0.093625,-8.90765557355e-05,6.13914333088
0.09375,-6.82091072457e-05,6.14707754506
0.093875,-5.74960188183e-05,6.1514457133
0.094,-9.25997483785e-05,6.16963941058
0.094125,-5.8666788689e-05,6.17431863544
0.09425,-7.75862014466e-05,6.18572606366
0.094375,-7.42602820815e-05,6.19577647929
0.0945,-5.53650622386e-05,6.19942149597
0.094625,-1.09789729907e-05,6.19539267945
0.09475,-4.60986437028e-05,6.19658962907
0.094875,-3.60370129731e-05,6.19563209067
0.095,5.13310437682e-05,6.19815658863
0.095125,-4.11051867524e-05,6.19821613945
0.09525,-3.058635118e-05,6.19631130466
0.095375,-4.91243743671e-06,6.19203129615
0.0955,-2.31002488145e-05,6.18908119388
0.095625,2.79605221305e-05,6.18678008961
0.09575,6.17879388322e-05,6.19240432792
0.095875,9.23219938572e-05,6.21025363218
0.096,3.78546564358e-05,6.20963433471
0.096125,0.000106643117743,6.23476066287
0.09625,0.000112080600079,6.2627702061
0.096375,4.9465984795e-05,6.26470732056
0.0965,5.47455928304e-05,6.26805186723
0.096625,9.09231096147e-05,6.28486458573
0.09675,8.23217596027e-05,6.29780467068
0.096875,3.99545521171e-05,6.29752700407
0.097,5.03353586136e-05,6.29963484384
0.097125,1.93080451404e-05,6.29624120704
0.09725,4.8027272991e-05,6.29777314821
0.097375,4.35089490158e-05,6.29825057273
0.0975,3.2696061144e-05,6.29663014847
0.097625,-2.81111257289e-06,6.29230734247
0.09775,-4.18389850536e-05,6.29242763365
0.097875,-4.38988489929e-05,6.29299783074
0.098,-4.24279757989e-07,6.28865534506
0.098125,-4.56327746908e-05,6.28962569627
0.09825,-8.41830087036e-05,6.3033347334
0.098375,-5.08680236176e-05,6.30557092274
0.0985,-2.46614091841e-05,6.30277445271
0.098625,-9.83342619102e-05,6.32296990932
0.09875,-8.70333242917e-05,6.33777208177
0.098875,-5.44094830191e-05,6.34089603253
0.099,-4.97182234061e-05,6.3427842848
0.099125,-4.73563673642e-06,6.33849788795
0.09925,-5.44377406393e-05,6.34162834191
0.099375,-5.19202595024e-05,6.34407919503
0.0995,-9.23334300896e-06,6.33995115236
0.099625,-3.84539080995e-05,6.33933762375
0.09975,-5.66013126974e-05,6.34307180406
0.099875,3.04139250513e-06,6.3387521819
0.1,-2.66046902722e-05,6.33619528611
0.100125,3.33495063335e-05,6.33466010386
0.10025,1.10954319541e-05,6.33062815043
0.100375,4.36827989884e-05,6.33110755249
0.1005,8.41158184277e-05,6.34461686594
0.100625,6.87015588756e-05,6.35215398684
0.10075,9.23306591308e-05,6.3692077856
0.100875,5.78195538339e-05,6.37323534436
0.101,3.91012456483e-05,6.37271895309
0.101125,5.07185025437e-05,6.37481296437
0.10125,4.4136514745e-05,6.37534320096
0.101375,3.79611274658e-05,6.37460525481
0.1015,5.5488094408e-05,6.37796239499
0.101625,4.7070857013e-05,6.37915769965
0.10175,3.91235519145e-05,6.37864045534
0.101875,3.76304019938e-05,6.37783730586
0.102,4.8356529116e-05,6.37933924267
0.102125,3.77224470622e-06,6.37503187781
0.10225,1.57818175416e-05,6.3713122675
0.102375,1.21677129834e-05,6.36734018237
0.1025,-5.32346378613e-05,6.3700969546
0.102625,-5.38932585123e-06,6.36582678726
0.10275,1.11350093405e-05,6.36179481669
0.102875,-1.94795972087e-05,6.35840439235
0.103,-7.16631756305e-05,6.36694539034
0.103125,-6.7064123816e-05,6.37386570713
0.10325,-3.68224146956e-05,6.37291596477
0.103375,-6.55636093339e-05,6.37932374981
0.1035,-0.000107015883589,6.40352236678
0.103625,-9.70545073556e-05,6.42253831185
0.10375,-5.98640750468e-05,6.42705829023
0.103875,-4.04168111627e-05,6.42675326657
0.104,-6.64813701295e-05,6.43332774371
0.104125,-6.94359704087e-05,6.44087483278
0.10425,-2.8098509515e-05,6.43847780029
0.104375,-3.53650790184e-05,6.43721867369
0.1045,-4.24907420274e-05,6.43732804112
0.104625,-3.97981348108e-05,6.43689115532
0.10475,5.43769974375e-05,6.43983805514
0.104875,7.25297891471e-06,6.43562482348
0.105,2.07450403751e-05,6.4323439519
0.105125,8.14806526208e-05,6.44436907534
0.10525,3.9065535589e-05,6.44378367606
0.105375,7.9458448007e-05,6.45496698678
0.1055,0.00011558834952,6.48333072868
0.105625,7.08468834667e-05,6.4912237417
0.10575,6.06310384225e-05,6.49582953112
0.105875,7.10633189773e-05,6.50376198458
0.106,7.75888542992e-05,6.51402175527
0.106125,6.32594174625e-05,6.51936839412
0.10625,9.98499723953e-05,6.53909657673
0.106375,3.35235496966e-05,6.53746130628
0.1065,4.33848037684e-05,6.53765405627
0.106625,6.74621186914e-05,6.54426953283
0.10675,2.95892498699e-06,6.53994766368
0.106875,6.90015956346e-05,6.54706227471
0.107,1.82780034864e-05,6.54352295331
0.107125,-1.93719930851e-05,6.54008343458
0.10725,-5.96513002785e-05,6.5443058303
0.107375,-2.69163962827e-05,6.54170652838
0.1075,-4.98615146549e-05,6.5433477343
0.107625,-5.00403694248e-05,6.54502964239
0.10775,-2.3446244923e-05,6.54200957307
0.107875,-7.22075758349e-05,6.55020609112
0.108,-5.97025118097e-05,6.55442322994
0.108125,-0.000102634161015,6.57530470599
0.10825,-0.000101888467875,6.59570311289
0.108375,-5.15223464502e-05,6.59767042279
0.1085,-6.77912642535e-05,6.60424128084
0.108625,-5.28969056126e-05,6.60653646891
0.10875,-6.8076063241e-05,6.61317668714
0.108875,-8.33720793992e-05,6.62527151369
0.109,-5.98843015748e-05,6.62939337474
0.109125,-2.41182544474e-05,6.62642328675
0.10925,-5.63995722068e-05,6.62958749662
0.109375,-7.14336467461e-06,6.62536499502
0.1095,8.7571609328e-06,6.62120323534
0.109625,9.40660285211e-06,6.61706954575
0.10975,2.30352234428e-05,6.61398250536
0.109875,1.84211564873e-05,6.61044333987
0.11,2.40516476111e-05,6.60747165013
0.110125,5.82003491284e-05,6.61115738265
0.11025,1.59749298808e-05,6.60741932368
0.110375,8.67349876774e-05,6.62088774873
0.1105,9.46938926187e-05,6.63770104018
0.110625,5.54160335544e-05,6.64058713746
0.11075,3.57186715172e-05,6.6392469706
0.110875,6.32265093587e-05,6.64430872434
0.111,5.91288351247e-05,6.64818249708
0.111125,5.24312739908e-05,6.65029581511
0.11125,2.79622724273e-05,6.64778926066
0.111375,4.2626109607e-05,6.64771506366
0.1115,2.13782988742e-05,6.64444626297
0.111625,1.71212563774e-05,6.64079281716
0.11175,9.87279362342e-06,6.63667934494
0.111875,8.10976947204e-05,6.64780734335
0.112,-1.84237021408e-05,6.64426216296
0.112125,-9.92144692148e-06,6.6401507729
0.11225,-5.4598062722e-05,6.64282125306
0.112375,-2.43197366311e-05,6.63986988612
0.1125,-7.37416901992e-05,6.64831313283
0.112625,-7.82722049773e-05,6.65834513867
0.11275,-6.47950952315e-05,6.66383549814
0.112875,-0.000114939110727,6.6903209734
0.113,-9.4894688179e-05,6.70688770397
0.113125,-2.86729704814e-05,6.70445067092
0.11325,-5.41855651334e-05,6.70691421693
0.113375,-5.56324821091e-05,6.70974175434
0.1135,-0.000116899459761,6.73694985907
0.113625,-5.59453219083e-05,6.73980826454
0.11375,-3.16978971359e-05,6.73777688402
0.113875,-7.53735949618e-05,6.74649411682
0.114,-4.13826080373e-05,6.74608423697
0.114125,-6.40449352139e-05,6.75115654084
0.11425,1.05046852853e-05,6.7470668634
0.114375,1.55266562195e-05,6.74327773137
0.1145,2.45232725902e-05,6.74031740208
0.114625,7.70052327578e-05,6.74959733626
0.11475,5.45740202119e-05,6.75208739978
0.114875,3.01470215807e-05,6.74982950899
0.115,7.96054049195e-05,6.76001159931
0.115125,6.71351837273e-05,6.76598022957
0.11525,4.65202684239e-05,6.76658472424
0.115375,2.40189517225e-05,6.76356102348
0.1155,6.91372027294e-05,6.77014411335
0.115625,8.4616578573e-05,6.78213248422
0.11575,5.99028582588e-05,6.78595940233
0.115875,7.7981761168e-05,6.79544066456
0.116,2.5655325721e-05,6.79259284551
0.116125,3.96048050411e-05,6.79181440975
0.11625,3.26867094702e-05,6.78990020483
0.116375,1.24240026879e-05,6.78590838115
0.1165,-7.39757006073e-06,6.78169003764
0.116625,3.75033456549e-05,6.78055153379
0.11675,-1.91136735066e-05,6.7770413742
0.116875,1.94354958722e-06,6.77270704782
0.117,-3.18753393921e-05,6.7706839771
0.117125,-4.82672646321e-06,6.76639426465
0.11725,-5.43923514154e-05,6.76881276625
0.117375,-1.55806720879e-05,6.7650247088
0.1175,-9.61926250631e-05,6.78180041663
0.117625,-6.55237176239e-05,6.78723141286
0.11775,-4.57879874514e-05,6.78765807894
0.117875,-5.40993085901e-05,6.78997133246
0.118,-8.7406255189e-05,6.80297289089
0.118125,-1.15156205751e-05,6.79893069484
0.11825,-6.65119287944e-05,6.80461878747
0.118375,-3.55282596153e-05,6.80313662243
0.1185,-6.26048605373e-05,6.80767340975
0.118625,-1.82199635931e-05,6.80408248868
0.11875,-7.1019056175e-05,6.81116074668
0.118875,-1.3849401148e-05,6.80725197774
0.119,-4.51836032674e-05,6.80753227706
0.119125,5.59164030874e-06,6.80326016973
0.11925,2.93979863949e-05,6.80087675825
0.119375,5.55396184437e-06,6.79660380667
0.1195,4.8759590709e-05,6.79765759996
0.119625,4.64326641732e-05,6.7982076894
0.11975,6.5005182993e-05,6.80344853723
0.119875,4.58087272483e-05,6.80386173924
0.12,6.48107906374e-05,6.8090330355
0.120125,8.09440105492e-05,6.8195038989
0.12025,6.67638825727e-05,6.82522033372
0.120375,3.87393394706e-05,6.82426235728
0.1205,6.33254820493e-05,6.82896048859
0.120625,6.58154107202e-05,6.83437221874
0.12075,8.0239782936e-05,6.84450231852
0.120875,-1.01412738538e-06,6.84016168405
0.121,-2.0884331853e-05,6.83679939695
0.121125,2.7552494997e-05,6.83416449201
0.12125,-7.14402712828e-06,6.8299364698
0.121375,6.90110414789e-05,6.83631485895
0.1215,-4.03050763667e-05,6.8356265722
0.121625,-4.19880478679e-05,6.83525035011
0.12175,2.88213014268e-05,6.8327770115
0.121875,-2.76573011354e-05,6.83015671746
0.122,-6.41748929822e-05,6.83508617816
0.122125,-3.63328916284e-05,6.83371410741
0.12225,-2.58784135152e-05,6.83087905368
0.122375,-7.23986128292e-05,6.8383318206
0.1225,-6.82303031361e-05,6.84444907101
0.122625,-3.23016340889e-05,6.8424494289
0.12275,-5.17160953137e-05,6.84411334559
0.122875,-8.25255100546e-05,6.85504404531
0.123,-4.16191188273e-05,6.85458107461
0.123125,-4.50247211766e-05,6.85477920159
0.12325,-7.45454828309e-05,6.86287235878
0.123375,-6.72048308994e-05,6.86862079414
0.1235,-2.56767298997e-05,6.86575045069
0.123625,5.46807602889e-05,6.86808635363
0.12375,-1.67391943311e-05,6.8643694035
0.123875,-6.23044637027e-07,6.86002732673
0.124,-8.04549205765e-06,6.85582927135
0.124125,1.18971275593e-05,6.85180344894
0.12425,5.69091647184e-05,6.85471759661
0.124375,8.10301409218e-05,6.86506486829
0.1245,5.70857121106e-05,6.86800182992
0.124625,9.29901746532e-05,6.88293640661
0.12475,8.5992001569e-05,6.89502741339
0.124875,7.03062312475e-05,6.90164617533
0.125,9.72721787876e-05,6.91823025026
0.125125,7.34596972678e-05,6.92578934777
0.12525,8.72634405771e-05,6.93820312667
0.125375,8.36589383624e-05,6.94921970272
0.1255,0.00011090546505,6.97176610447
0.125625,5.1631798246e-05,6.97323493416
0.12575,3.90984373981e-05,6.97222448934
0.125875,4.2365864476e-05,6.97179495583
0.126,1.75118235376e-06,6.96745870099
0.126125,-3.94777787014e-06,6.9631497891
0.12625,4.17198970044e-05,6.9626098134
0.126375,-2.79306802984e-05,6.95997200163
0.1265,-3.36027625888e-05,6.95809833933
0.126625,-1.80127529301e-06,6.95376249505
0.12675,-0.000126986443773,6.98460148134
0.126875,-2.55349900295e-05,6.98167655477
0.127,-5.40388942778e-05,6.98368500505
0.127125,-6.14285481701e-05,6.98754375
0.12725,-0.000103687133154,7.00650698077
0.127375,-0.00010718188568,7.02695500118
0.1275,-4.90980013848e-05,7.02780142017
0.127625,-6.33514817108e-05,7.03209309267
0.12775,-3.49588395835e-05,7.03037868887
0.127875,-5.40438219347e-05,7.0323175078
0.128,-2.51283179906e-05,7.02933277842
0.128125,-3.30055456419e-05,7.02733441225
0.12825,-5.07092062242e-05,7.02852630522
0.128375,-6.11209405802e-05,7.03221986182
0.1285,6.93076061027e-06,7.02798025883
0.128625,3.012688687e-06,7.0236568597
0.12875,2.46698452311e-05,7.02062564068
0.128875,2.73765437762e-05,7.01789912003
0.129,4.14531663806e-05,7.017263679
0.129125,1.43608116427e-05,7.01336592975
0.12925,6.21686941937e-05,7.01736615618
0.129375,5.68711066473e-05,7.01999973957
0.1295,9.41099531528e-05,7.03472276796
0.129625,8.13815360691e-05,7.04459688743
0.12975,5.66259926718e-05,7.04712731287
0.129875,6.12338139481e-05,7.05081610961
0.13,0.000112704141905,7.07359896956
0.130125,7.5337112035e-05,7.08133403749
0.13025,7.33443378662e-05,7.08841907977
0.130375,3.83875417468e-05,7.08720454557
0.1305,7.57368592838e-06,7.08298345187
0.130625,6.80000065224e-05,7.0884618277
0.13075,-3.95531349645e-06,7.08415210715
0.130875,-1.6304082745e-05,7.08037421738
0.131,3.22217736373e-06,7.07605336288
0.131125,-9.48141893475e-05,7.09081454806
0.13125,-5.97029534084e-05,7.09403076517
0.131375,-6.05946026073e-05,7.09746849401
0.1315,-3.83121942962e-05,7.09623521126
0.131625,-5.0965990662e-05,7.09739531979
0.13175,-6.48516155847e-05,7.1019566438
0.131875,-6.28980742133e-05,7.1059813213
0.132,-3.48017612318e-05,7.10419942462
0.132125,-6.53578075373e-05,7.1088860055
0.13225,-6.08534343162e-05,7.11236351511
0.132375,-4.88763656939e-05,7.11306312702
0.1325,-7.90362911333e-05,7.12189150957
0.132625,-3.28164705191e-05,7.11981750272
0.13275,-3.01594735843e-05,7.11739195195
0.132875,-7.40009728941e-05,7.12458620024
0.133,-3.02451086852e-05,7.12216943534
0.133125,-4.43856275362e-05,7.12197604792
0.13325,-2.27117363802e-05,7.11872000466
0.133375,-1.56419243533e-05,7.11489302936
0.1335,1.65397803757e-05,7.11112749253
0.133625,4.0193284759e-05,7.11019620299
0.13375,8.56495028711e-05,7.12132708161
0.133875,6.71278629832e-05,7.12647137865
0.134,4.82348070386e-05,7.12702363625
0.134125,2.47208542493e-05,7.12396687145
0.13425,0.000125660343266,7.15275866087
0.134375,8.53076404926e-05,7.16361703222
0.1345,7.80630185619e-05,7.1719750098
0.134625,8.38953056546e-05,7.18227024861
0.13475,0.000115961195529,7.20578506403
0.134875,6.77765814281e-05,7.21092735105
0.135,6.50928671473e-05,7.21532374375
0.135125,5.34966134054e-05,7.21687964028
0.13525,5.550017313e-05,7.21888305745
0.135375,-3.5014361468e-05,7.21706603093
0.1355,2.48169755728e-06,7.21273578401
0.135625,1.72763809164e-05,7.20900878521
0.13575,3.2554205509e-05,7.20685433449
0.135875,-5.35657425578e-05,7.20843701238
0.136,-7.49217298643e-05,7.21567475163
0.136125,-4.99715316664e-05,7.21647889906
0.13625,-3.46887399407e-05,7.21461649639
0.136375,-3.58169779853e-05,7.21291915917
0.1365,-3.86394359473e-05,7.21165625972
0.136625,-7.53818248821e-05,7.2190278025
0.13675,-4.78368126813e-05,7.21939818378
0.136875,-5.72802234424e-05,7.22181098387
0.137,-6.62940402503e-05,7.22650988683
0.137125,-7.40261130663e-05,7.23342587724
0.13725,-7.86596491058e-05,7.24177312588
0.137375,-6.3044236251e-05,7.24557062075
0.1375,-4.16388599934e-05,7.24477748163
0.137625,-7.64693848313e-05,7.25239755167
0.13775,-5.36723790223e-05,7.25394181008
0.137875,-6.09569454066e-05,7.25718838273
0.138,5.61314131492e-05,7.25927694843
0.138125,5.63331342222e-06,7.25499879815
0.13825,7.67245728049e-05,7.26267046378
0.138375,4.17186871223e-05,7.26187694574
