sample,p_A_mPa,p_B_mPa
4351,2.41344642472,1
4352,1.23166543959,-1
4353,1.10618732775,1
4354,1.82427297539,-1
4355,0.598981007436,1
4356,-0.686410222265,-1
4357,0.64098653173,1
4358,-1.50460007076,-1
4359,-0.637297983653,1
4360,-0.106227733123,-1
4361,0.699239295645,1
4362,-0.854105861324,-1
4363,0.0697198148975,1
4364,2.54497027139,-1
4365,0.722626884956,1
4366,-0.634692751061,-1
4367,-0.609901818472,1
4368,-0.937267252169,-1
4369,1.02127512998,1
4370,-0.000529621792206,-1
4371,0.88790152423,1
4372,-0.833129644185,-1
4373,0.0936664064924,1
4374,-0.169637058033,-1
4375,0.215859163911,1
4376,-0.884579839421,-1
4377,0.0819308322397,1
4378,0.883785275815,-1
4379,0.577340283455,1
4380,-0.0996242322955,-1
4381,-1.65001909315,1
4382,-0.633570796806,-1
4383,1.34938293028,1
4384,0.176900540916,-1
4385,-1.22584443838,1
4386,0.127507618072,-1
4387,0.747424223422,1
4388,0.222328231457,-1
4389,0.623120654629,1
4390,-0.215447739198,-1
4391,0.411909299199,1
4392,0.130150103368,-1
4393,0.117771472225,1
4394,-0.185636729846,-1
4395,1.35156721177,1
4396,0.455285878139,-1
4397,-0.206653093239,1
4398,0.86283180063,-1
4399,-0.359584230622,1
4400,-0.911815638628,-1
4401,-0.342510956303,1
4402,0.525854031981,-1
4403,1.64731866252,1
4404,-0.956792831438,-1
4405,0.821436747385,1
4406,0.0290529159541,-1
4407,-0.51371382154,1
4408,0.309714860307,-1
4409,1.05025037653,1
4410,-0.599883956322,-1
4411,-1.52156048753,1
4412,0.559853889737,-1
4413,1.14005887451,1
4414,-1.68438038722,-1
4415,-1.02483549976,1
4416,-0.134766366829,-1
4417,-1.18824694989,1
4418,0.221687247902,-1
4419,-0.642139929535,1
4420,0.752793537166,-1
4421,-1.47022708806,1
4422,-0.895928442265,-1
4423,2.01943814719,1
4424,-0.671412040642,-1
4425,1.72979520801,1
4426,-0.457190277934,-1
4427,0.0541875077942,1
4428,0.0602320065472,-1
4429,-1.31135494868,1
4430,-0.598186099025,-1
4431,1.83222691063,1
4432,-0.950211259498,-1
4433,1.02175661327,1
4434,-1.5737404961,-1
4435,-0.2728503958,1
4436,-0.697576054851,-1
4437,0.0800422205499,1
4438,0.00359823629254,-1
4439,-0.911399391188,1
4440,0.356688795175,-1
4441,-1.29196948263,1
4442,1.32434194661,-1
4443,1.08032688363,1
4444,0.829672887744,-1
4445,1.36344433845,1
4446,0.886400206149,-1
4447,-0.184832182668,1
4448,0.108871714974,-1
4449,0.141513572626,1
4450,0.890310082741,-1
4451,0.153979202501,1
4452,-0.612712402265,-1
4453,-1.1223787191,1
4454,0.038796098856,-1
4455,-0.263873936647,1
4456,0.494170378534,-1
4457,1.36010800888,1
4458,-0.465445297014,-1
4459,-0.716971792637,1
4460,-0.363697616225,-1
4461,1.21231744893,1
4462,-0.783760445015,-1
4463,0.544974258901,1
4464,-0.309495528766,-1
4465,-1.64634036151,1
4466,-0.51612536098,-1
4467,0.0796711654791,1
4468,-1.40859284286,-1
4469,1.4704330299,1
4470,0.718945251103,-1
4471,0.640543090662,1
4472,1.94214389594,-1
4473,1.26830632573,1
4474,0.578401377459,-1
4475,0.811877964078,1
4476,0.268037256781,-1
4477,-1.05425575581,1
4478,1.17324958824,-1
4479,-2.37285479324,1
4480,-0.272557473732,-1
4481,1.6107204772,1
4482,-0.313019290599,-1
4483,-1.25490976291,1
4484,1.47973022638,-1
4485,-0.262261598122,1
4486,-0.721095589265,-1
4487,0.586318742913,1
4488,0.438524061567,-1
4489,-0.403032355077,1
4490,-0.159392601072,-1
4491,0.333760532357,1
4492,-0.101561150702,-1
4493,-0.531768151529,1
4494,1.46122784906,-1
4495,-0.443694682984,1
4496,-0.720119257448,-1
4497,-0.66822898275,1
4498,-0.138965918016,-1
4499,0.884665428758,1
4500,1.38550817418,-1
4501,0.645122121353,1
4502,0.637537339106,-1
4503,0.0840004099814,1
4504,1.93241239623,-1
4505,0.277870352382,1
4506,-0.474681506628,-1
4507,0.091220546435,1
4508,-0.662195173988,-1
4509,0.124920328302,1
4510,0.196073829527,-1
4511,-0.65820276951,1
4512,0.363658415897,-1
4513,-0.230675828598,1
4514,0.383752538192,-1
4515,-0.524322054764,1
4516,-1.10659700251,-1
4517,0.868855862654,1
4518,0.0722086885107,-1
4519,-0.852590847228,1
4520,0.157866372271,-1
4521,1.15852299087,1
4522,-0.671456786335,-1
4523,0.44234342535,1
4524,1.00563410424,-1
4525,0.499643453587,1
4526,2.57654925193,-1
4527,-0.604891134252,1
4528,1.01938203305,-1
4529,-1.27933679258,1
4530,0.156620262695,-1
4531,1.42086802392,1
4532,-0.156014964455,-1
4533,0.306640759363,1
4534,0.68750533111,-1
4535,-0.0626207731076,1
4536,0.302216827763,-1
4537,-0.455796074572,1
4538,-0.0755281147633,-1
4539,-0.390708210117,1
4540,0.652042737124,-1
4541,-1.18741666192,1
4542,0.647468167576,-1
4543,0.579944377846,1
4544,0.0444149570556,-1
4545,-0.116980052667,1
4546,0.0151556852187,-1
4547,0.744767322789,1
4548,0.581177759323,-1
4549,0.538330829061,1
4550,0.45554006424,-1
4551,1.21715999856,1
4552,0.469959566119,-1
4553,1.04091055307,1
4554,0.727040643338,-1
4555,-1.25127762138,1
4556,0.267980984446,-1
4557,0.334177620448,1
4558,-0.0168051549005,-1
4559,0.308049719375,1
4560,-1.14939636052,-1
4561,-1.75484783729,1
4562,-0.123741417974,-1
4563,-2.4915167152,1
4564,0.0145063844686,-1
4565,-0.0345992429245,1
4566,-1.25939271683,-1
4567,-0.876404164383,1
4568,-0.321722853486,-1
4569,-1.02922708895,1
4570,-0.693024546206,-1
4571,-0.206288739759,1
4572,-0.399438041759,-1
4573,-0.320382759048,1
4574,0.392019271067,-1
4575,0.203628987646,1
4576,0.665455881763,-1
4577,-1.41475233243,1
4578,0.889320277124,-1
4579,1.23828480964,1
4580,-1.04601969487,-1
4581,0.713881935677,1
4582,1.02274350762,-1
4583,-0.627293477282,1
4584,0.406465258744,-1
4585,2.17441450182,1
4586,0.396217311298,-1
4587,0.0325747161024,1
4588,0.0212480332196,-1
4589,1.44604742536,1
4590,0.633420812973,-1
4591,-0.0812694522357,1
4592,0.403792350277,-1
4593,-0.684793752684,1
4594,-0.606243071723,-1
4595,1.03171266849,1
4596,0.0898430266944,-1
4597,-1.36156663018,1
4598,-0.824006461751,-1
4599,-0.451897970538,1
4600,0.0593258845332,-1
4601,0.435446217143,1
4602,-1.04488914058,-1
4603,0.894079298527,1
4604,-1.60481485554,-1
4605,-0.487876387456,1
4606,0.219561726399,-1
4607,0.645672016941,1
4608,-0.516656593786,-1
4609,-1.63697546991,1
4610,-0.561011865163,-1
4611,0.34503456401,1
4612,-0.262764853346,-1
4613,1.72443324263,1
4614,-1.12154120447,-1
4615,0.541456312022,1
4616,-0.24309713863,-1
4617,0.675088253958,1
4618,-0.126434804156,-1
4619,-0.131089211768,1
4620,-1.04535509766,-1
4621,0.113212928379,1
4622,0.130126262379,-1
4623,-0.943085332607,1
4624,-0.793992931153,-1
4625,-0.958565621274,1
4626,-0.16530115296,-1
4627,-0.638789977041,1
4628,-0.517837660648,-1
4629,0.00573968512684,1
4630,0.224542077106,-1
4631,0.487336349458,1
4632,0.365157352353,-1
4633,-0.737641003079,1
4634,-0.707664352721,-1
4635,-0.0910230439069,1
4636,0.62057695202,-1
4637,-1.02433937375,1
4638,-0.707727939845,-1
4639,-0.426134016117,1
4640,2.43886955115,-1
4641,1.16345228407,1
4642,-0.604813161287,-1
4643,-0.0944108364766,1
4644,-0.408745535589,-1
4645,1.10658393803,1
4646,0.847695728528,-1
4647,-0.980565835986,1
4648,0.974195540599,-1
4649,0.659420382818,1
4650,0.0832344417849,-1
4651,-1.11925350945,1
4652,0.154609762781,-1
4653,0.860220192259,1
4654,-0.842287008538,-1
4655,0.516141524153,1
4656,0.622690878807,-1
4657,-0.146902954321,1
4658,-0.489020112413,-1
4659,1.51377351737,1
4660,2.03062013939,-1
4661,-1.81972160762,1
4662,0.669627410101,-1
4663,-0.674211734568,1
4664,0.0801723965625,-1
4665,0.105988733175,1
4666,0.22123264069,-1
4667,-1.64964683504,1
4668,-0.172933147785,-1
4669,-1.15917390633,1
4670,0.461031391222,-1
4671,-0.916584907807,1
4672,-0.0509427774705,-1
4673,0.702065787814,1
4674,1.65225672943,-1
4675,0.393441569175,1
4676,0.799973837166,-1
4677,2.22301179991,1
4678,-1.82114142674,-1
4679,0.034274219977,1
4680,0.206097761596,-1
4681,-0.568848530752,1
4682,1.20136671381,-1
4683,0.341742886384,1
4684,0.441913324781,-1
4685,2.22598792648,1
4686,0.314490342472,-1
4687,-0.749282730988,1
4688,-0.567007863249,-1
4689,-0.660340924777,1
4690,1.46881261137,-1
4691,0.367026038888,1
4692,0.0646665136448,-1
4693,-1.15078147277,1
4694,0.136870710147,-1
4695,0.943249511047,1
4696,-2.05018467278,-1
4697,-0.71408432072,1
4698,1.00326781193,-1
4699,0.544991439358,1
4700,-0.148238224134,-1
4701,-0.226303475773,1
4702,0.823959614237,-1
4703,-0.347203108576,1
4704,2.23909924911,-1
4705,0.00641516550554,1
4706,2.20234822837,-1
4707,-1.28990374541,1
4708,-1.80193688009,-1
4709,-0.707877239702,1
4710,0.905589617421,-1
4711,0.00952858354327,1
4712,1.67124658189,-1
4713,-0.176524203252,1
4714,-1.47788872899,-1
4715,-0.00953939121307,1
4716,1.40540788748,-1
4717,-0.743627566538,1
4718,-0.13714221724,-1
4719,-0.202423410483,1
4720,-1.46486528385,-1
4721,0.517754006903,1
4722,0.636255756973,-1
4723,-1.27443270379,1
4724,-0.193414388029,-1
4725,-2.44660264329,1
4726,-0.370132635278,-1
4727,1.19507017506,1
4728,-0.262026578407,-1
4729,0.623278509559,1
4730,-0.943047334155,-1
4731,2.34350363368,1
4732,0.123857576848,-1
4733,-0.535977042387,1
4734,0.548097156474,-1
4735,-0.157033209057,1
4736,1.46734803913,-1
4737,-0.250926513391,1
4738,-0.672488540697,-1
4739,0.162562669733,1
4740,-0.951130715472,-1
4741,-0.205161844881,1
4742,0.690123535942,-1
4743,0.336569964572,1
4744,0.33556973103,-1
4745,0.265417753787,1
4746,0.969102941819,-1
4747,-0.905339951194,1
4748,1.21457567376,-1
4749,-1.10526784428,1
4750,-2.21775261219,-1
4751,-0.116195712966,1
4752,-0.247025183744,-1
4753,1.38182857383,1
4754,-0.625499519257,-1
4755,-1.55843963832,1
4756,0.0518644997279,-1
4757,-0.132002427125,1
4758,0.172138003528,-1
4759,1.04481282976,1
4760,0.16006291214,-1
4761,-0.686222278279,1
4762,-2.44352625618,-1
4763,0.271996387141,1
4764,0.755787061863,-1
4765,-0.612805891479,1
4766,1.43052132561,-1
4767,-0.464778922038,1
4768,0.128118131901,-1
4769,0.819172452448,1
4770,0.146183572097,-1
4771,0.0349149350914,1
4772,1.12381369998,-1
4773,0.273153294032,1
4774,-0.0571118422204,-1
4775,-0.35537817772,1
4776,-0.604756974073,-1
4777,1.94668729985,1
4778,-2.28776419999,-1
4779,-0.90976779372,1
4780,-0.47163087508,-1
4781,-0.741105939202,1
4782,-0.442846502115,-1
4783,-0.677733773229,1
4784,-1.49005543113,-1
4785,-0.734874411254,1
4786,-0.0356669446625,-1
4787,1.51090817531,1
4788,0.36367848,-1
4789,0.286998103191,1
4790,1.40734004675,-1
4791,-0.22348826055,1
4792,0.66517226129,-1
4793,-0.0622297891356,1
4794,-0.634548523697,-1
4795,1.36206358998,1
4796,0.251577047112,-1
4797,-1.47535777387,1
4798,0.560764348228,-1
4799,-1.84288209033,1
4800,0.807218541915,-1
4801,0.222556334852,1
4802,0.426022787613,-1
4803,0.382305821428,1
4804,-0.641814374395,-1
4805,0.840555098513,1
4806,2.07503683709,-1
4807,-0.618556614791,1
4808,0.233584913898,-1
4809,-0.549200267531,1
4810,-0.652330446824,-1
4811,-1.1576901139,1
4812,0.474033484684,-1
4813,-0.578992809311,1
4814,-0.688881315401,-1
4815,-0.339821581956,1
4816,-1.69352410889,-1
4817,0.597920971066,1
4818,-0.816513426771,-1
4819,-0.83938548516,1
4820,0.608795806266,-1
4821,1.60283064439,1
4822,-0.486148534198,-1
4823,0.377004321739,1
4824,-0.64243301151,-1
4825,0.0246361722113,1
4826,0.17155240841,-1
4827,1.01906186863,1
4828,0.646152481547,-1
4829,1.53030344159,1
4830,0.770236148781,-1
4831,-1.85851529444,1
4832,-0.894575933925,-1
4833,1.86483198625,1
4834,-0.337409278085,-1
4835,0.0199335312514,1
4836,0.535756116019,-1
4837,0.0657849667919,1
4838,-0.761955168251,-1
4839,-0.789850979589,1
4840,-3.13942127948,-1
4841,-0.31517414605,1
4842,0.762353744841,-1
4843,-0.935716493408,1
4844,0.537375324408,-1
4845,-0.0115358271711,1
4846,-1.82975782984,-1
4847,-0.211671586714,1
4848,-0.559646813537,-1
4849,1.04018806696,1
4850,0.572008070446,-1
4851,2.06242337934,1
4852,-0.133703419381,-1
4853,-0.313282793941,1
4854,1.15287837947,-1
4855,0.0187548184819,1
4856,-0.0630283306601,-1
4857,-0.177603804691,1
4858,2.21131692699,-1
4859,1.38110137895,1
4860,-0.409425503575,-1
4861,-0.0881257936063,1
4862,-0.883208146165,-1
4863,-1.53263358844,1
4864,3.34920819369,-1
4865,0.279048507884,1
4866,-1.68044621911,-1
4867,-1.49616715946,1
4868,-1.24437020935,-1
4869,0.177506814143,1
4870,0.274383746545,-1
4871,-0.651495410154,1
4872,1.16967876369,-1
4873,0.723837749818,1
4874,-0.331066863957,-1
4875,1.47841262056,1
4876,0.331756565968,-1
4877,-0.29884703623,1
4878,0.605424686704,-1
4879,1.37377783109,1
4880,-0.972704770453,-1
4881,-0.26290933522,1
4882,0.373923025451,-1
4883,1.23444106269,1
4884,-0.869633512378,-1
4885,-0.586961630835,1
4886,0.493869133319,-1
4887,-0.525597542554,1
4888,0.166608518714,-1
4889,-0.169992289913,1
4890,-0.573270985856,-1
4891,-0.132398722672,1
4892,0.26898157071,-1
4893,0.793761751761,1
4894,-2.3601944474,-1
4895,0.557558644018,1
4896,0.738426340715,-1
4897,1.06729226506,1
4898,0.203757592995,-1
4899,-1.03578795767,1
4900,-2.51781107215,-1
4901,-0.297803463225,1
4902,-2.93779971735,-1
4903,-0.326119555409,1
4904,0.273614120119,-1
4905,1.23618961433,1
4906,1.47409048545,-1
4907,1.72842553135,1
4908,-1.20360797305,-1
4909,-0.42722504668,1
4910,-1.27390210439,-1
4911,-0.0308053530914,1
4912,-1.78512408407,-1
4913,0.0984118413897,1
4914,0.412191902664,-1
4915,-0.399362139134,1
4916,0.452704230703,-1
4917,0.378011415815,1
4918,-0.376851117237,-1
4919,-0.778868807798,1
4920,0.164565351186,-1
4921,0.604936572182,1
4922,-1.36506020826,-1
4923,-0.690401892057,1
4924,-0.0180122518093,-1
4925,-0.787156403121,1
4926,0.577759504218,-1
4927,0.922143632414,1
4928,2.70578030745,-1
4929,1.27397153418,1
4930,-1.3898760327,-1
4931,0.670376380774,1
4932,-0.655570874841,-1
4933,-1.0226002862,1
4934,0.0678162025785,-1
4935,-1.19479015618,1
4936,0.742357743786,-1
4937,-1.17166304579,1
4938,-0.3292698306,-1
4939,-0.102317481089,1
4940,0.281698246884,-1
4941,-0.288869019101,1
4942,-0.583379940039,-1
4943,-0.548576990352,1
4944,-2.59310480171,-1
4945,0.279303348191,1
4946,0.920833638731,-1
4947,0.492629348573,1
4948,-0.845346089497,-1
4949,-0.879749316597,1
4950,1.14406608017,-1
4951,0.216522305827,1
4952,-0.264923217553,-1
4953,0.0346306554144,1
4954,-1.68959573272,-1
4955,-1.25783902521,1
4956,0.21701700784,-1
4957,0.39150022236,1
4958,-0.703163933411,-1
4959,0.905818809696,1
4960,-0.0529778347596,-1
4961,-0.113218131256,1
4962,0.0383663486682,-1
4963,0.545315376057,1
4964,-1.75362304205,-1
4965,-0.434626024617,1
4966,1.26178557076,-1
4967,-0.522818147109,1
4968,-0.0374402489934,-1
4969,-1.62643121409,1
4970,-0.129728658799,-1
4971,0.792050123838,1
4972,0.551679842218,-1
4973,-0.929651799737,1
4974,0.605058335239,-1
4975,0.0073109202475,1
4976,-1.08031782416,-1
4977,0.128582951597,1
4978,-1.63326709671,-1
4979,2.21662464542,1
4980,0.33917302127,-1
4981,-0.567432735715,1
4982,-0.117908149872,-1
4983,1.02460767271,1
4984,-0.266653959965,-1
4985,0.338287811679,1
4986,-1.53628014484,-1
4987,-0.376631070804,1
4988,1.04787097113,-1
4989,0.0733833921692,1
4990,-0.13920361702,-1
4991,-0.224658569168,1
4992,1.31128338425,-1
4993,-0.697829871127,1
4994,-0.674810389084,-1
4995,0.377352500289,1
4996,1.22400801075,-1
4997,-1.79812218899,1
4998,1.90600621931,-1
4999,-0.185381652321,1
